property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,floor_category,price
0.0,5.0,3.0,2.0,2.0,3.0,1359.0,0.0,0.0,0.0,2.0,1.82
0.0,79.0,2.0,2.0,2.0,3.0,1058.0,0.0,0.0,0.0,2.0,0.71
1.0,39.0,2.0,3.0,1.0,0.0,675.0,0.0,0.0,0.0,1.0,0.8
0.0,84.0,4.0,4.0,4.0,3.0,6274.0,1.0,0.0,2.0,0.0,4.7
0.0,26.0,5.0,5.0,4.0,2.0,5778.0,1.0,0.0,1.0,1.0,8.0
0.0,68.0,3.0,3.0,2.0,1.0,1347.0,1.0,0.0,2.0,2.0,1.7
1.0,28.0,4.0,4.0,4.0,3.0,2430.0,1.0,1.0,2.0,1.0,8.4
1.0,31.0,2.0,4.0,4.0,2.0,1460.0,0.0,0.0,0.0,2.0,4.6
0.0,84.0,3.0,3.0,4.0,2.0,1989.0,0.0,0.0,0.0,2.0,1.35
0.0,93.0,2.0,3.0,2.0,1.0,1226.0,1.0,0.0,2.0,2.0,0.86
0.0,65.0,2.0,2.0,3.0,4.0,1592.0,0.0,0.0,0.0,2.0,2.29
1.0,42.0,3.0,3.0,2.0,3.0,1935.0,0.0,0.0,2.0,2.0,2.55
0.0,106.0,2.0,2.0,1.0,3.0,508.0,0.0,0.0,2.0,1.0,0.27
0.0,102.0,4.0,3.0,4.0,3.0,1833.0,0.0,0.0,2.0,2.0,1.5
0.0,7.0,3.0,3.0,3.0,3.0,1665.0,0.0,0.0,0.0,2.0,0.8
0.0,5.0,2.0,2.0,4.0,3.0,940.0,0.0,0.0,0.0,1.0,0.92
0.0,68.0,2.0,2.0,1.0,3.0,657.0,0.0,0.0,2.0,2.0,0.53
0.0,21.0,2.0,2.0,3.0,0.0,1282.0,0.0,0.0,0.0,0.0,1.02
1.0,49.0,6.0,5.0,3.0,0.0,3078.0,1.0,0.0,2.0,2.0,12.5
0.0,105.0,4.0,4.0,3.0,0.0,2235.0,0.0,0.0,0.0,2.0,0.9
0.0,65.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,0.0,1.0,2.24
0.0,90.0,3.0,2.0,2.0,1.0,833.0,0.0,0.0,0.0,1.0,0.6
0.0,87.0,3.0,2.0,2.0,0.0,1500.0,0.0,0.0,0.0,1.0,1.04
0.0,93.0,2.0,2.0,2.0,1.0,1226.0,1.0,0.0,0.0,2.0,0.95
0.0,3.0,4.0,4.0,4.0,3.0,3066.0,1.0,0.0,2.0,0.0,2.6
1.0,40.0,9.0,9.0,4.0,0.0,2367.0,1.0,1.0,2.0,2.0,5.0
0.0,6.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,1.0,0.27
0.0,95.0,3.0,4.0,3.0,3.0,1494.0,1.0,0.0,0.0,2.0,0.92
0.0,87.0,1.0,1.0,0.0,3.0,700.0,0.0,0.0,0.0,2.0,0.65
1.0,15.0,3.0,3.0,1.0,0.0,1872.0,0.0,0.0,0.0,2.0,3.71
0.0,70.0,3.0,2.0,4.0,3.0,1326.0,0.0,0.0,2.0,1.0,0.9
0.0,97.0,3.0,2.0,3.0,3.0,2350.0,0.0,0.0,0.0,1.0,1.1
0.0,36.0,4.0,3.0,3.0,3.0,2026.0,1.0,0.0,0.0,0.0,1.8
0.0,43.0,4.0,4.0,2.0,2.0,3194.0,1.0,0.0,1.0,2.0,2.25
0.0,31.0,2.0,2.0,2.0,2.0,1200.0,0.0,0.0,0.0,1.0,1.25
0.0,80.0,3.0,3.0,3.0,0.0,1971.0,1.0,0.0,0.0,2.0,1.15
0.0,7.0,2.0,2.0,1.0,0.0,1468.0,0.0,0.0,0.0,2.0,0.7
0.0,77.0,2.0,2.0,3.0,3.0,1300.0,0.0,1.0,0.0,0.0,1.48
0.0,55.0,3.0,3.0,4.0,2.0,1450.0,0.0,0.0,2.0,2.0,1.35
0.0,70.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,2.0,0.75
0.0,6.0,2.0,2.0,2.0,3.0,608.0,0.0,0.0,0.0,2.0,0.35
0.0,64.0,1.0,1.0,0.0,4.0,693.0,0.0,0.0,0.0,2.0,0.7
0.0,13.0,2.0,2.0,3.0,3.0,1500.0,1.0,1.0,2.0,2.0,3.1
0.0,77.0,2.0,2.0,3.0,3.0,1250.0,0.0,1.0,0.0,2.0,1.52
1.0,41.0,10.0,10.0,4.0,0.0,7500.0,1.0,0.0,2.0,2.0,9.35
0.0,65.0,3.0,3.0,4.0,3.0,1495.0,1.0,0.0,0.0,2.0,2.25
0.0,91.0,3.0,3.0,4.0,1.0,1582.0,0.0,0.0,0.0,2.0,2.65
0.0,89.0,3.0,4.0,3.0,3.0,2027.0,0.0,0.0,0.0,2.0,1.84
0.0,84.0,2.0,2.0,2.0,0.0,1397.0,0.0,0.0,0.0,2.0,0.75
0.0,106.0,2.0,2.0,3.0,1.0,913.0,0.0,0.0,0.0,2.0,0.56
0.0,97.0,3.0,3.0,3.0,3.0,1473.0,0.0,0.0,0.0,1.0,0.71
0.0,85.0,4.0,5.0,4.0,3.0,2296.0,1.0,0.0,0.0,0.0,1.38
0.0,93.0,3.0,3.0,2.0,4.0,1581.0,0.0,0.0,0.0,2.0,1.16
0.0,88.0,1.0,1.0,1.0,1.0,500.0,0.0,0.0,2.0,0.0,0.3
0.0,89.0,3.0,4.0,2.0,3.0,1616.0,1.0,0.0,2.0,2.0,1.25
0.0,47.0,3.0,4.0,4.0,0.0,2159.0,0.0,0.0,0.0,2.0,2.7
0.0,65.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,2.0,1.0,2.0
0.0,90.0,4.0,4.0,4.0,3.0,2134.0,1.0,0.0,0.0,0.0,1.4
1.0,27.0,3.0,3.0,3.0,2.0,8829.0,0.0,0.0,0.0,1.0,3.25
0.0,61.0,3.0,3.0,2.0,4.0,1778.0,0.0,0.0,0.0,1.0,2.2
0.0,95.0,3.0,3.0,4.0,3.0,1817.0,1.0,0.0,0.0,0.0,1.29
0.0,96.0,2.0,2.0,4.0,0.0,1272.0,0.0,0.0,0.0,2.0,0.96
1.0,39.0,3.0,4.0,1.0,0.0,990.0,0.0,0.0,0.0,1.0,1.1
0.0,106.0,2.0,2.0,1.0,1.0,590.0,0.0,0.0,0.0,2.0,0.45
0.0,70.0,4.0,4.0,1.0,3.0,2186.0,0.0,0.0,0.0,0.0,2.0
0.0,49.0,3.0,4.0,4.0,0.0,2450.0,1.0,0.0,2.0,2.0,3.1
1.0,37.0,3.0,9.0,4.0,3.0,1494.0,0.0,0.0,2.0,2.0,4.3
0.0,69.0,2.0,2.0,3.0,3.0,889.0,0.0,0.0,0.0,0.0,1.0
0.0,97.0,4.0,5.0,4.0,3.0,1694.0,1.0,0.0,0.0,0.0,0.9
0.0,65.0,2.0,2.0,3.0,4.0,1142.0,0.0,0.0,0.0,0.0,1.95
0.0,1.0,3.0,4.0,4.0,3.0,1947.0,1.0,0.0,0.0,2.0,2.1
0.0,45.0,2.0,2.0,2.0,3.0,1108.0,0.0,0.0,2.0,2.0,1.05
0.0,87.0,3.0,3.0,2.0,3.0,1619.0,0.0,0.0,0.0,0.0,1.18
0.0,38.0,3.0,3.0,4.0,2.0,2400.0,0.0,0.0,0.0,1.0,2.0
0.0,70.0,4.0,4.0,2.0,3.0,1821.0,0.0,0.0,0.0,2.0,1.68
0.0,65.0,3.0,3.0,3.0,3.0,1264.0,1.0,0.0,1.0,2.0,1.73
0.0,32.0,3.0,4.0,4.0,1.0,129.42,1.0,0.0,0.0,2.0,1.62
0.0,70.0,4.0,4.0,1.0,3.0,1784.0,0.0,0.0,0.0,0.0,1.7
1.0,53.0,9.0,9.0,3.0,3.0,60.0,1.0,0.0,1.0,0.0,2.0
0.0,67.0,3.0,4.0,4.0,3.0,2221.0,1.0,0.0,2.0,0.0,3.15
0.0,70.0,3.0,3.0,1.0,3.0,1420.0,0.0,0.0,0.0,0.0,1.32
1.0,9.0,4.0,3.0,2.0,0.0,2367.0,0.0,0.0,0.0,1.0,4.25
1.0,87.0,3.0,3.0,4.0,1.0,2160.0,1.0,0.0,0.0,2.0,1.7
0.0,32.0,3.0,3.0,4.0,1.0,1444.0,0.0,0.0,2.0,2.0,1.55
0.0,65.0,2.0,2.0,3.0,4.0,1142.0,0.0,0.0,2.0,0.0,2.33
0.0,60.0,4.0,5.0,3.0,0.0,2791.0,1.0,0.0,2.0,0.0,3.8
0.0,51.0,3.0,3.0,3.0,0.0,2129.0,1.0,0.0,0.0,2.0,1.85
0.0,84.0,3.0,3.0,2.0,3.0,1700.0,1.0,0.0,1.0,0.0,2.5
0.0,77.0,2.0,2.0,2.0,3.0,1509.0,0.0,0.0,2.0,0.0,1.6
0.0,91.0,3.0,3.0,4.0,1.0,1676.0,0.0,0.0,0.0,0.0,1.5
0.0,13.0,2.0,2.0,2.0,3.0,1498.0,0.0,0.0,0.0,2.0,0.7
0.0,93.0,2.0,2.0,3.0,1.0,1233.0,0.0,0.0,0.0,2.0,1.0
0.0,55.0,3.0,3.0,3.0,2.0,1800.0,0.0,0.0,2.0,2.0,1.35
0.0,8.0,3.0,4.0,3.0,3.0,1860.0,1.0,0.0,0.0,0.0,2.2
1.0,47.0,5.0,5.0,2.0,3.0,3456.0,1.0,0.0,2.0,1.0,6.5
1.0,56.0,5.0,6.0,4.0,2.0,3438.0,1.0,1.0,0.0,2.0,8.31
1.0,85.0,3.0,3.0,4.0,1.0,2160.0,1.0,0.0,0.0,2.0,4.7
0.0,36.0,2.0,2.0,3.0,0.0,1410.0,0.0,0.0,0.0,0.0,0.75
0.0,89.0,3.0,4.0,3.0,3.0,2181.0,1.0,0.0,0.0,2.0,2.0
0.0,93.0,3.0,2.0,0.0,1.0,1423.0,0.0,0.0,0.0,2.0,1.71
0.0,14.0,3.0,4.0,3.0,3.0,2150.0,1.0,0.0,0.0,2.0,3.05
0.0,101.0,2.0,2.0,3.0,1.0,1369.0,0.0,0.0,0.0,2.0,1.1
0.0,81.0,3.0,4.0,4.0,1.0,2152.0,1.0,0.0,0.0,2.0,2.69
0.0,15.0,3.0,4.0,2.0,2.0,2000.0,1.0,0.0,0.0,1.0,1.15
0.0,11.0,2.0,1.0,1.0,3.0,543.0,0.0,0.0,0.0,1.0,0.22
0.0,60.0,3.0,3.0,3.0,3.0,2300.0,1.0,0.0,2.0,2.0,3.05
0.0,101.0,2.0,2.0,1.0,1.0,577.0,0.0,0.0,0.0,1.0,0.32
0.0,99.0,3.0,3.0,2.0,3.0,1800.0,0.0,0.0,0.0,2.0,0.72
0.0,84.0,3.0,4.0,4.0,3.0,1760.0,1.0,0.0,1.0,0.0,2.34
0.0,58.0,3.0,4.0,3.0,1.0,3361.0,1.0,0.0,2.0,0.0,5.8
0.0,96.0,2.0,2.0,2.0,3.0,1187.0,0.0,0.0,0.0,2.0,0.95
0.0,14.0,4.0,4.0,4.0,4.0,2553.0,1.0,0.0,0.0,0.0,3.25
0.0,89.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,0.0,2.0,2.17
0.0,15.0,2.0,2.0,1.0,0.0,737.0,0.0,0.0,0.0,1.0,0.35
1.0,27.0,4.0,4.0,3.0,3.0,4235.0,0.0,1.0,0.0,1.0,16.0
0.0,90.0,3.0,4.0,3.0,3.0,1800.0,1.0,0.0,0.0,0.0,1.27
0.0,106.0,2.0,2.0,1.0,3.0,535.0,0.0,0.0,0.0,1.0,0.25
0.0,106.0,2.0,1.0,0.0,3.0,476.0,0.0,0.0,0.0,1.0,0.32
1.0,4.0,5.0,3.0,3.0,0.0,3500.0,0.0,0.0,0.0,2.0,1.35
0.0,13.0,4.0,5.0,4.0,3.0,3655.35,1.0,0.0,2.0,2.0,5.49
0.0,14.0,3.0,3.0,3.0,3.0,2015.0,0.0,0.0,0.0,2.0,2.45
0.0,67.0,2.0,2.0,1.0,1.0,889.0,0.0,0.0,0.0,2.0,0.56
1.0,8.0,4.0,4.0,4.0,1.0,5400.0,1.0,0.0,2.0,1.0,5.65
0.0,100.0,2.0,2.0,2.0,3.0,784.0,0.0,1.0,0.0,0.0,0.72
0.0,95.0,3.0,4.0,3.0,1.0,1766.0,1.0,0.0,0.0,2.0,1.0
0.0,73.0,3.0,3.0,4.0,1.0,1900.0,1.0,0.0,0.0,2.0,1.68
0.0,90.0,3.0,4.0,3.0,3.0,1716.0,1.0,0.0,0.0,2.0,1.65
0.0,87.0,2.0,2.0,2.0,3.0,990.0,0.0,0.0,2.0,1.0,0.6
0.0,1.0,3.0,3.0,4.0,3.0,1456.0,0.0,1.0,0.0,1.0,2.0
1.0,27.0,6.0,6.0,3.0,3.0,4518.0,1.0,0.0,2.0,1.0,19.0
0.0,47.0,3.0,3.0,1.0,0.0,1471.12,0.0,1.0,0.0,2.0,1.85
0.0,89.0,2.0,2.0,3.0,3.0,1300.0,0.0,0.0,2.0,2.0,1.2
0.0,78.0,3.0,3.0,3.0,1.0,1775.0,1.0,0.0,0.0,1.0,1.08
0.0,34.0,2.0,2.0,2.0,3.0,1479.0,0.0,0.0,0.0,0.0,2.3
0.0,50.0,1.0,1.0,2.0,2.0,459.0,0.0,0.0,0.0,1.0,0.3
0.0,46.0,4.0,4.0,4.0,0.0,3831.0,1.0,1.0,2.0,2.0,9.3
0.0,61.0,2.0,2.0,2.0,4.0,1244.0,0.0,0.0,0.0,2.0,1.7
1.0,42.0,5.0,5.0,4.0,3.0,2250.0,1.0,0.0,2.0,1.0,9.5
1.0,48.0,2.0,4.0,2.0,0.0,945.0,0.0,1.0,2.0,2.0,0.96
0.0,85.0,3.0,3.0,4.0,3.0,1844.0,1.0,1.0,2.0,1.0,1.16
1.0,68.0,4.0,4.0,2.0,1.0,2700.0,0.0,0.0,2.0,2.0,1.83
0.0,73.0,3.0,4.0,4.0,3.0,1706.0,0.0,0.0,1.0,0.0,1.75
1.0,8.0,4.0,5.0,4.0,3.0,7000.0,0.0,0.0,2.0,1.0,6.3
1.0,16.0,6.0,6.0,0.0,2.0,192.0,0.0,0.0,0.0,2.0,0.62
1.0,42.0,5.0,5.0,4.0,3.0,2700.0,1.0,0.0,2.0,2.0,7.0
0.0,72.0,3.0,5.0,3.0,3.0,1528.0,1.0,0.0,2.0,2.0,1.5
0.0,101.0,3.0,5.0,3.0,3.0,1750.0,1.0,0.0,0.0,1.0,1.08
1.0,26.0,10.0,10.0,3.0,2.0,3159.0,0.0,0.0,2.0,2.0,9.0
1.0,49.0,5.0,6.0,4.0,0.0,3240.0,1.0,1.0,2.0,2.0,10.3
1.0,10.0,2.0,4.0,4.0,0.0,900.0,0.0,0.0,0.0,2.0,0.9
0.0,3.0,3.0,4.0,4.0,3.0,1670.0,1.0,0.0,0.0,0.0,1.25
0.0,79.0,4.0,3.0,3.0,3.0,1766.0,1.0,0.0,0.0,2.0,1.64
1.0,32.0,5.0,7.0,4.0,3.0,5056.0,1.0,0.0,0.0,2.0,11.75
0.0,33.0,3.0,2.0,3.0,1.0,1201.0,0.0,0.0,0.0,1.0,0.82
0.0,1.0,3.0,3.0,3.0,3.0,1533.0,0.0,0.0,0.0,1.0,1.8
0.0,81.0,3.0,3.0,2.0,3.0,1213.0,0.0,0.0,2.0,1.0,1.25
0.0,1.0,3.0,3.0,2.0,1.0,1337.0,0.0,0.0,0.0,1.0,2.03
0.0,52.0,4.0,4.0,3.0,0.0,3071.0,1.0,0.0,2.0,2.0,6.44
0.0,65.0,3.0,3.0,3.0,3.0,3046.0,1.0,0.0,0.0,0.0,5.9
1.0,97.0,4.0,4.0,4.0,3.0,5000.0,0.0,0.0,0.0,2.0,2.75
0.0,62.0,4.0,6.0,3.0,3.0,3935.0,1.0,0.0,2.0,0.0,9.95
0.0,87.0,3.0,3.0,2.0,3.0,1350.0,1.0,1.0,2.0,2.0,1.15
1.0,71.0,5.0,3.0,2.0,2.0,1350.0,0.0,0.0,0.0,1.0,1.15
0.0,106.0,2.0,2.0,2.0,3.0,822.0,0.0,0.0,0.0,2.0,0.58
1.0,26.0,2.0,9.0,3.0,3.0,1961.0,0.0,1.0,2.0,2.0,7.6
0.0,21.0,2.0,2.0,3.0,0.0,1418.0,0.0,0.0,0.0,0.0,0.98
0.0,106.0,2.0,2.0,1.0,3.0,743.0,0.0,0.0,0.0,0.0,0.28
0.0,4.0,3.0,2.0,1.0,0.0,833.0,0.0,0.0,0.0,1.0,0.42
1.0,49.0,4.0,5.0,3.0,2.0,2160.0,1.0,0.0,2.0,2.0,6.8
0.0,32.0,3.0,3.0,3.0,4.0,1620.0,0.0,0.0,0.0,0.0,1.7
0.0,1.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,0.0,1.54
1.0,106.0,5.0,5.0,4.0,3.0,1350.0,0.0,0.0,0.0,2.0,1.35
0.0,97.0,4.0,4.0,3.0,1.0,1830.0,0.0,0.0,0.0,0.0,1.0
0.0,62.0,4.0,6.0,3.0,3.0,3934.0,1.0,1.0,2.0,0.0,9.14
1.0,49.0,3.0,3.0,3.0,0.0,2259.0,1.0,0.0,0.0,1.0,7.1
0.0,55.0,4.0,4.0,3.0,3.0,2000.0,1.0,0.0,2.0,2.0,2.05
0.0,54.0,4.0,3.0,4.0,0.0,2000.0,0.0,0.0,1.0,2.0,1.9
0.0,55.0,3.0,3.0,3.0,0.0,1910.0,0.0,0.0,2.0,2.0,1.38
0.0,106.0,2.0,2.0,4.0,3.0,1320.0,0.0,0.0,2.0,0.0,1.1
0.0,99.0,2.0,2.0,1.0,1.0,950.0,0.0,0.0,0.0,0.0,0.3
0.0,73.0,4.0,3.0,3.0,3.0,2111.0,0.0,0.0,2.0,1.0,1.7
0.0,65.0,3.0,3.0,4.0,1.0,1556.0,0.0,1.0,1.0,1.0,1.95
0.0,35.0,3.0,4.0,3.0,3.0,1635.0,0.0,0.0,0.0,2.0,1.2
0.0,3.0,1.0,2.0,2.0,1.0,334.0,0.0,0.0,0.0,2.0,0.2
1.0,29.0,1.0,1.0,0.0,0.0,750.0,0.0,0.0,0.0,1.0,0.55
0.0,106.0,2.0,2.0,2.0,3.0,524.0,0.0,0.0,1.0,2.0,0.3
0.0,11.0,3.0,3.0,4.0,3.0,1850.0,1.0,0.0,2.0,2.0,1.8
0.0,61.0,3.0,3.0,3.0,4.0,1639.0,0.0,1.0,0.0,1.0,2.54
0.0,46.0,3.0,5.0,4.0,0.0,3200.0,1.0,0.0,2.0,2.0,6.25
1.0,21.0,6.0,5.0,4.0,3.0,2430.0,1.0,0.0,0.0,2.0,4.95
0.0,65.0,4.0,4.0,4.0,3.0,1975.0,1.0,0.0,2.0,2.0,2.9
0.0,91.0,2.0,2.0,4.0,3.0,133.0,0.0,0.0,1.0,2.0,1.45
0.0,95.0,3.0,3.0,2.0,3.0,1580.0,0.0,0.0,0.0,0.0,1.23
0.0,73.0,3.0,3.0,4.0,3.0,1341.0,0.0,0.0,0.0,1.0,0.97
0.0,32.0,3.0,3.0,0.0,4.0,1996.0,0.0,0.0,0.0,1.0,1.75
0.0,28.0,3.0,3.0,2.0,2.0,1610.0,1.0,0.0,0.0,0.0,2.35
0.0,1.0,4.0,4.0,4.0,3.0,3178.0,0.0,0.0,2.0,2.0,3.0
0.0,99.0,4.0,3.0,3.0,3.0,2824.0,1.0,0.0,0.0,2.0,1.1
0.0,47.0,3.0,3.0,4.0,2.0,2061.0,0.0,0.0,2.0,2.0,2.51
0.0,88.0,2.0,2.0,3.0,3.0,1458.0,0.0,0.0,2.0,2.0,1.2
0.0,12.0,3.0,4.0,2.0,0.0,2200.0,1.0,0.0,0.0,2.0,2.58
0.0,6.0,3.0,2.0,2.0,3.0,850.0,0.0,0.0,0.0,2.0,0.5
0.0,14.0,2.0,2.0,2.0,3.0,1080.0,0.0,0.0,0.0,2.0,1.45
0.0,97.0,4.0,5.0,4.0,0.0,1718.0,1.0,0.0,0.0,2.0,0.95
1.0,16.0,1.0,1.0,0.0,2.0,936.0,0.0,0.0,0.0,1.0,0.45
0.0,60.0,4.0,5.0,3.0,3.0,2536.0,1.0,0.0,2.0,2.0,3.7
0.0,76.0,2.0,2.0,2.0,1.0,1444.0,0.0,0.0,0.0,0.0,1.0
0.0,96.0,3.0,4.0,4.0,3.0,1787.0,1.0,0.0,0.0,2.0,1.5
0.0,42.0,4.0,4.0,4.0,0.0,2715.0,1.0,0.0,0.0,2.0,6.5
0.0,89.0,2.0,2.0,4.0,3.0,1514.0,0.0,1.0,0.0,2.0,1.05
0.0,47.0,3.0,3.0,3.0,3.0,2030.0,0.0,0.0,0.0,0.0,2.35
1.0,21.0,1.0,1.0,0.0,0.0,900.0,0.0,0.0,0.0,1.0,0.7
0.0,106.0,2.0,2.0,2.0,3.0,939.0,0.0,0.0,0.0,1.0,0.53
1.0,28.0,2.0,8.0,4.0,0.0,900.0,0.0,0.0,2.0,2.0,2.1
0.0,101.0,2.0,2.0,2.0,1.0,583.0,0.0,0.0,0.0,2.0,0.31
1.0,45.0,3.0,11.0,4.0,0.0,1809.0,0.0,0.0,1.0,2.0,6.09
0.0,3.0,3.0,4.0,4.0,3.0,2000.0,1.0,0.0,2.0,2.0,1.05
0.0,80.0,3.0,3.0,2.0,3.0,1730.0,0.0,0.0,2.0,2.0,0.95
0.0,1.0,3.0,3.0,3.0,3.0,2222.0,1.0,1.0,0.0,0.0,1.92
0.0,81.0,3.0,3.0,3.0,3.0,2161.0,0.0,0.0,0.0,2.0,1.45
0.0,81.0,3.0,3.0,0.0,3.0,1815.0,0.0,0.0,0.0,0.0,1.65
0.0,83.0,3.0,4.0,2.0,0.0,1922.0,1.0,0.0,0.0,2.0,1.4
1.0,7.0,1.0,1.0,0.0,3.0,2680.0,0.0,0.0,0.0,1.0,1.34
1.0,18.0,2.0,2.0,1.0,2.0,900.0,1.0,0.0,0.0,1.0,1.07
0.0,7.0,2.0,3.0,3.0,3.0,1162.0,1.0,0.0,0.0,2.0,0.9
0.0,63.0,4.0,4.0,0.0,1.0,3950.0,0.0,0.0,0.0,0.0,8.5
0.0,69.0,2.0,2.0,3.0,3.0,1365.0,0.0,0.0,0.0,0.0,1.32
0.0,87.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,2.0,2.0,1.72
0.0,72.0,3.0,3.0,3.0,4.0,1689.0,0.0,0.0,0.0,0.0,1.25
1.0,8.0,5.0,5.0,2.0,3.0,2430.0,1.0,0.0,0.0,1.0,6.2
0.0,1.0,3.0,3.0,3.0,3.0,1300.0,1.0,0.0,0.0,2.0,1.45
0.0,106.0,2.0,2.0,1.0,1.0,644.0,0.0,0.0,0.0,2.0,0.32
0.0,46.0,3.0,3.0,3.0,2.0,2200.0,1.0,0.0,2.0,2.0,1.75
0.0,89.0,2.0,2.0,3.0,3.0,1730.0,0.0,0.0,0.0,2.0,1.24
0.0,106.0,2.0,2.0,1.0,3.0,535.0,0.0,0.0,0.0,2.0,0.25
1.0,15.0,3.0,3.0,0.0,3.0,1160.0,0.0,0.0,0.0,1.0,0.7
0.0,90.0,3.0,3.0,4.0,3.0,1780.0,1.0,0.0,0.0,0.0,1.54
0.0,81.0,2.0,2.0,4.0,1.0,1281.0,0.0,0.0,0.0,0.0,0.71
1.0,9.0,3.0,4.0,3.0,0.0,1836.0,0.0,0.0,2.0,2.0,3.6
0.0,55.0,3.0,3.0,4.0,2.0,1800.0,1.0,0.0,0.0,2.0,1.55
1.0,82.0,2.0,2.0,2.0,0.0,585.0,0.0,0.0,0.0,1.0,0.59
0.0,35.0,4.0,5.0,3.0,3.0,2344.0,1.0,0.0,0.0,2.0,1.4
0.0,7.0,3.0,4.0,2.0,1.0,2003.0,0.0,0.0,0.0,2.0,2.9
1.0,59.0,3.0,2.0,1.0,2.0,612.0,0.0,0.0,0.0,1.0,0.66
0.0,36.0,4.0,4.0,3.0,3.0,2100.0,0.0,0.0,2.0,2.0,1.75
0.0,104.0,3.0,3.0,2.0,3.0,1295.0,0.0,0.0,2.0,1.0,1.38
0.0,55.0,3.0,3.0,3.0,0.0,2200.0,0.0,0.0,0.0,2.0,1.7
1.0,15.0,6.0,6.0,2.0,2.0,2228.0,0.0,0.0,0.0,1.0,2.75
0.0,105.0,4.0,5.0,4.0,1.0,2137.0,1.0,0.0,0.0,2.0,1.5
0.0,7.0,3.0,3.0,3.0,3.0,1500.0,1.0,0.0,0.0,1.0,1.25
0.0,95.0,2.0,3.0,2.0,3.0,1350.0,0.0,0.0,0.0,1.0,0.8
1.0,26.0,5.0,5.0,4.0,3.0,3096.0,1.0,1.0,0.0,1.0,11.0
0.0,97.0,4.0,3.0,2.0,1.0,1983.0,0.0,0.0,0.0,0.0,0.95
0.0,1.0,3.0,3.0,3.0,3.0,1852.0,0.0,0.0,0.0,2.0,2.12
0.0,97.0,4.0,3.0,2.0,1.0,1778.0,0.0,0.0,0.0,0.0,1.1
0.0,65.0,2.0,2.0,2.0,1.0,1187.0,0.0,0.0,2.0,0.0,2.0
0.0,81.0,3.0,3.0,4.0,4.0,1200.0,0.0,0.0,0.0,1.0,1.15
1.0,56.0,4.0,3.0,4.0,0.0,1665.0,1.0,1.0,0.0,1.0,3.3
0.0,72.0,3.0,3.0,3.0,1.0,1528.0,1.0,0.0,0.0,2.0,1.63
0.0,67.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,2.0,1.0,2.9
0.0,7.0,3.0,3.0,4.0,3.0,1338.29,1.0,0.0,2.0,2.0,1.68
0.0,6.0,2.0,2.0,1.0,3.0,496.0,0.0,0.0,0.0,2.0,0.36
1.0,32.0,5.0,7.0,4.0,4.0,4071.0,1.0,1.0,0.0,1.0,9.5
0.0,69.0,2.0,2.0,2.0,1.0,1180.0,0.0,0.0,0.0,2.0,0.84
0.0,99.0,3.0,2.0,2.0,1.0,761.0,0.0,0.0,0.0,2.0,0.4
0.0,63.0,4.0,4.0,0.0,1.0,3950.0,0.0,0.0,0.0,2.0,7.8
0.0,89.0,3.0,4.0,3.0,3.0,1390.0,1.0,0.0,2.0,2.0,0.8
0.0,17.0,4.0,4.0,0.0,2.0,3250.0,0.0,0.0,0.0,2.0,4.26
0.0,95.0,3.0,4.0,3.0,3.0,1525.0,1.0,0.0,2.0,1.0,0.86
1.0,73.0,4.0,4.0,4.0,3.0,5500.0,1.0,1.0,0.0,2.0,4.02
0.0,105.0,3.0,3.0,4.0,0.0,1706.0,1.0,0.0,0.0,1.0,0.73
0.0,71.0,3.0,2.0,1.0,1.0,889.0,0.0,0.0,0.0,1.0,0.48
0.0,38.0,3.0,4.0,3.0,2.0,2222.0,1.0,0.0,1.0,2.0,1.75
0.0,67.0,1.0,1.0,0.0,3.0,610.0,0.0,0.0,0.0,1.0,0.8
0.0,3.0,2.0,3.0,3.0,1.0,1540.0,1.0,0.0,0.0,0.0,1.8
0.0,95.0,2.0,2.0,3.0,3.0,1223.0,0.0,0.0,0.0,2.0,0.65
0.0,3.0,4.0,4.0,4.0,3.0,2800.0,1.0,1.0,2.0,0.0,2.52
0.0,75.0,3.0,3.0,4.0,3.0,2000.0,1.0,0.0,2.0,2.0,3.3
1.0,8.0,4.0,4.0,4.0,3.0,5400.0,0.0,0.0,2.0,1.0,7.0
0.0,2.0,1.0,2.0,2.0,1.0,402.0,0.0,0.0,0.0,2.0,0.3
0.0,36.0,3.0,3.0,4.0,3.0,2191.0,0.0,0.0,0.0,2.0,1.71
0.0,69.0,2.0,2.0,2.0,1.0,1311.0,0.0,0.0,0.0,0.0,1.0
1.0,56.0,4.0,4.0,2.0,0.0,1728.0,0.0,1.0,2.0,2.0,3.3
0.0,79.0,2.0,2.0,2.0,3.0,1180.0,0.0,0.0,2.0,2.0,0.75
0.0,29.0,2.0,1.0,2.0,3.0,611.0,0.0,0.0,0.0,1.0,0.26
